Time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
3.970000000000000284e+01,-2.624449262560367077e-02,4.258386049925084321e-02,7.739065642739753059e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.069392006648377580e-01,-2.815688377635408579e-02,-5.251250678068160316e-02,1.891165656669843431e-01,1.891142080419896399e-01,-8.408407400550351254e-03,-1.606030684958832319e-03,0.000000000000000000e+00,4.478812838033442711e-02,-3.685974281798921892e-02,2.504756324352252431e-03,1.167481548140981568e-01,1.167498859499193353e-01,7.155166929578683777e-02,-3.977980756041600194e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.975000000000000000e+01,-2.175813330934475015e-02,3.458474304689267143e-02,7.727564582129637927e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.158681764832281469e-01,-1.884877419675165880e-02,-4.291237366289370886e-02,1.875577525288355807e-01,1.875571507085550815e-01,-1.572078204048258862e-02,-1.680471168013523238e-03,0.000000000000000000e+00,1.810159640166820669e-02,-6.326342815461900859e-02,-2.471305544012226962e-02,1.400157251791422086e-01,1.400157312929421749e-01,1.058173678417248104e-01,-5.697277023419031845e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.979999999999999716e+01,-1.146803903572988191e-02,2.865680534346906616e-02,7.671010015948442895e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.225595233714246224e-01,-1.173285570168616961e-02,-4.190177739007495267e-02,1.867761998972776727e-01,1.867833508996046277e-01,-2.938235088780061927e-02,-1.636114829275398712e-03,0.000000000000000000e+00,-1.496871436840134864e-02,-7.987683840320829176e-02,-5.605713339411171753e-02,1.456601635790389371e-01,1.456521929291972883e-01,1.354279935310376826e-01,-5.195082915596823357e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.985000000000000142e+01,1.154731613615919998e-03,2.392398857904878828e-02,7.594657129912615323e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.238011020697099618e-01,-6.155493101732430368e-03,-3.836215235274866020e-02,1.790844000411672965e-01,1.790838141812198803e-01,-4.723062074995661858e-02,-1.541028518661551050e-03,0.000000000000000000e+00,-2.072674200247001663e-02,-1.053389216113575499e-01,-8.003835074849896536e-02,1.603763442252333637e-01,1.603762077638269945e-01,1.315877970944559217e-01,-4.062852865733369368e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.989999999999999858e+01,8.962450611331647041e-03,1.550861371740991368e-02,7.482915344131735313e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.356017035073310617e-01,-3.622748026363452941e-03,-4.015396156826151614e-02,1.707320092721629490e-01,1.707319169080825372e-01,-7.099554274048539004e-02,-1.363029011337227141e-03,0.000000000000000000e+00,-3.317655007886494839e-02,-1.131818361559660258e-01,-8.913372541341119115e-02,1.490066355176559443e-01,1.490067648955053503e-01,1.353438998110044478e-01,-4.478401228964948690e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.995000000000000284e+01,1.288302719283944062e-02,7.740700958493753649e-03,7.288334704936341168e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.529602394530513498e-01,-2.821955728455854788e-03,-3.327882820972088984e-02,1.607341027267336353e-01,1.607327984639141116e-01,-9.890263993145027854e-02,-1.182504160460911289e-03,0.000000000000000000e+00,-4.213273132481624300e-02,-1.142179519971245477e-01,-9.900112496075912094e-02,1.476777799306684957e-01,1.476788343464918996e-01,1.642701419145028985e-01,-3.358099616338910162e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+01,1.361707323721105499e-02,-4.398938825430480717e-03,7.067996394481534939e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.773869743955875711e-01,9.600358262696675202e-04,-1.797499702035630989e-02,1.484582795497049190e-01,1.484588774345385054e-01,-1.298319200675406571e-01,-1.052953695326704986e-03,0.000000000000000000e+00,-3.513461369700134063e-02,-8.236509723618749834e-02,-1.008985903730574146e-01,1.405438776641244336e-01,1.405436173678544787e-01,1.941653470448855279e-01,4.740989199730480451e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.004999999999999716e+01,1.062764737034504851e-02,-1.939292122763222603e-02,6.871926183502619079e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,3.117559780600651087e-01,4.076697804156765269e-03,-2.979277759483629859e-03,1.321695609950520045e-01,1.321705012720421624e-01,-1.684534432511914093e-01,-9.395969816830601531e-04,0.000000000000000000e+00,4.905691830304503322e-03,-9.608842531327993486e-02,-9.489782645821261131e-02,1.514951450102741681e-01,1.514944454488128811e-01,1.522522828656876492e-01,7.299998570968062360e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.010000000000000142e+01,-1.539020136827102224e-02,-1.078095993608925614e-02,6.719038010055542465e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,3.523410071789712661e-01,-2.560391628419478316e-02,1.635080204799633716e-02,1.069859257775908207e-01,1.069850627068922727e-01,-2.239440254193069135e-01,-8.905286694635513494e-04,0.000000000000000000e+00,4.812519695160009936e-02,-7.501447957627405128e-02,-1.054097208558683052e-01,1.227337601021577240e-01,1.227340684249780683e-01,8.923466645186750590e-02,7.110947617904205724e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.014999999999999858e+01,-4.478908350617142459e-02,8.513994615819180795e-03,6.585046080940637481e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,3.904283343089559599e-01,-6.262968913832556161e-02,3.561812836387921732e-02,9.597149156174003548e-02,9.597191289713054296e-02,-2.715159803205331457e-01,-8.080214037180641004e-04,0.000000000000000000e+00,9.226664699627225297e-02,-5.076791954822736791e-02,-1.343511203205704774e-01,1.231199551589489266e-01,1.231197495428053984e-01,5.129636460967020722e-02,8.684644305335123765e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.020000000000000284e+01,-5.268615893525257360e-02,1.876738646398614513e-02,6.458226281849357431e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,4.121178527381718082e-01,-7.787447678559970832e-02,3.192364131538362459e-02,8.694509313649494142e-02,8.694220261140134243e-02,-3.079616469229125575e-01,-6.067729842939682686e-04,0.000000000000000000e+00,1.216992207587760944e-01,-4.620232379356473823e-02,-1.370846553052019190e-01,1.303042707972112413e-01,1.303040970651259123e-01,3.197015956367597889e-02,7.502398227155258979e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.025000000000000000e+01,-5.440398162700119111e-02,2.353364525690295264e-02,6.375736546067862776e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,4.226761977988649499e-01,-8.663227134446985223e-02,2.659540193521560056e-02,7.681201379941669793e-02,7.681239645567379537e-02,-3.492875678308476339e-01,-4.823128615019549922e-04,0.000000000000000000e+00,1.370045395726673387e-01,-4.357624649996155730e-02,-1.192717440063441603e-01,1.205653083602753889e-01,1.205651449995594343e-01,1.214474165886600225e-02,5.039083897148640724e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.029999999999999716e+01,-5.066071253255306772e-02,2.749720398405466545e-02,6.344727127407577827e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,4.264305803443564913e-01,-9.502039321674730921e-02,1.685826382441529131e-02,6.791544241766141188e-02,6.791496899407772903e-02,-3.992650228454162065e-01,-3.912143496131707419e-04,0.000000000000000000e+00,1.414385897552125071e-01,-4.374616343558709181e-02,-1.071604207412225618e-01,1.089633635374882420e-01,1.089635537111253993e-01,-6.396820245264962096e-03,3.710045194038284603e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.035000000000000142e+01,-4.910289442432006629e-02,2.859836072440738106e-02,6.345025939197863618e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,4.288954636066250048e-01,-9.935778016319166128e-02,1.382292595736019786e-02,6.478290857935771474e-02,6.478290273883845207e-02,-4.378835894158606967e-01,-3.751660713017495176e-04,0.000000000000000000e+00,1.466225015592461933e-01,-4.573080633037652359e-02,-1.054616161558446091e-01,1.035426880914500358e-01,1.035430185251836471e-01,-1.977424535873909331e-02,3.745450956965543044e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.039999999999999858e+01,-4.392666887152672783e-02,3.055073313293810502e-02,6.351552850329480471e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,4.187250667546849603e-01,-1.016201441272793632e-01,1.199195290422888811e-02,5.690732852237756489e-02,5.690679210756420525e-02,-4.687791276964540788e-01,-3.431658576791869340e-04,0.000000000000000000e+00,1.515597208577607047e-01,-4.913114921448618472e-02,-1.194311277657164605e-01,1.124565034062651875e-01,1.124556881082881821e-01,-2.407269315361187934e-02,4.434600263817284663e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.045000000000000284e+01,-3.737677986997005319e-02,2.837148786450956195e-02,6.381195674840185461e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,4.136228023943893106e-01,-1.005877216121948969e-01,4.273855180779819948e-03,5.740086202002647048e-02,5.740338726633524569e-02,-4.855512641360873460e-01,-3.183768440037293077e-04,0.000000000000000000e+00,1.477381367626945941e-01,-5.463804317645933745e-02,-1.198166641286020906e-01,1.136536925657660041e-01,1.136525746121962582e-01,-2.395244989922983014e-02,4.606587314038877246e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.050000000000000000e+01,-3.151585988722274689e-02,2.480820679177651172e-02,6.426570116277854350e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,4.098593410431899953e-01,-9.736347478358775565e-02,-2.968228106158599111e-03,5.897557626922825952e-02,5.897039536547032945e-02,-4.915994445273914049e-01,-3.225264595998974821e-04,0.000000000000000000e+00,1.415743262280896864e-01,-6.030519596296163992e-02,-1.122804699134318795e-01,1.088425920296659105e-01,1.088461313308625028e-01,-2.564143955066243777e-02,4.325574118448446579e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.054999999999999716e+01,-2.603758771290336574e-02,2.749126284156069855e-02,6.422484571256664720e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,4.023440557339021395e-01,-9.494410373021421046e-02,-9.749397880755834942e-04,6.303279710476986097e-02,6.303218355332637635e-02,-4.718171513210956403e-01,-3.250840915641264048e-04,0.000000000000000000e+00,1.289094618494953381e-01,-5.944071632779156927e-02,-1.167733687152064798e-01,1.081121056190738616e-01,1.081110237124441042e-01,-2.124707616142022110e-02,4.163942519627293788e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.060000000000000142e+01,-2.129518715401254939e-02,3.309749064837205074e-02,6.369366255757925588e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,3.973166227160109809e-01,-9.090726027343844218e-02,8.820568978026804494e-03,7.491306321874882657e-02,7.491346518736938243e-02,-4.224865751422302584e-01,-3.294416858874912044e-04,0.000000000000000000e+00,1.075534074487971142e-01,-5.374217384452538437e-02,-1.245308645878349663e-01,1.006007603447661158e-01,1.006010257112071038e-01,-1.567373989125343120e-02,4.010290831837801887e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.064999999999999858e+01,-1.598214591122340197e-02,3.849936667861757200e-02,6.324395563222936500e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,3.934862908831688322e-01,-8.773147116162691161e-02,1.079652552261876550e-02,9.066924272283907738e-02,9.066936783151301193e-02,-3.648743720126716994e-01,-3.259475508346464925e-04,0.000000000000000000e+00,8.049170444119636836e-02,-4.689581427779854206e-02,-1.333389703355577771e-01,9.428564770381389626e-02,9.428608125234297366e-02,-3.722813345815073355e-03,4.030554304896763322e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.070000000000000284e+01,-7.558119895480781836e-03,4.015780425062605991e-02,6.262418905319597773e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,3.856529858443494829e-01,-7.777525047048368390e-02,9.714426332370422815e-03,1.119605638730866576e-01,1.119606557034145411e-01,-2.993735028896661321e-01,-3.234543987199240312e-04,0.000000000000000000e+00,4.857360289123670988e-02,-4.242187867036463500e-02,-1.430537035430094750e-01,8.804307774965668132e-02,8.804310879438434490e-02,1.339542693240226845e-02,4.122566519945732445e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.075000000000000000e+01,3.614629812230393466e-03,3.385580174719558105e-02,6.172216873852914842e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,3.720612764475986212e-01,-6.043845483396575319e-02,5.648448453405797640e-03,1.372257139070475196e-01,1.372255690274161721e-01,-2.638294626432380330e-01,-3.197800317827069775e-04,0.000000000000000000e+00,1.470765252637708242e-02,-4.296183700995486604e-02,-1.569677139700783042e-01,8.655747969902145844e-02,8.655730428254451714e-02,4.110277218996346432e-02,4.186122625764158067e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.079999999999999716e+01,1.696618310962861795e-02,2.020747063249429473e-02,6.101808110976545407e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,3.478230002406101917e-01,-3.067782038812031514e-02,3.147045653888477443e-03,1.543365654278924803e-01,1.543358618106171198e-01,-2.232106902571767137e-01,-3.790413822212185344e-04,0.000000000000000000e+00,-2.414670453848883486e-02,-4.724473939188383875e-02,-1.690803607472354808e-01,8.500887295561540546e-02,8.501591644381113755e-02,7.749998487860046414e-02,3.992714413685900386e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.085000000000000142e+01,2.945708218195946387e-02,3.230552554139212631e-03,6.106258464998060020e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,3.289840281831323821e-01,7.834976242153792250e-03,3.353088603915053544e-03,1.815856574664991285e-01,1.815853406099480483e-01,-1.647588261967361800e-01,-5.407374215068436532e-04,0.000000000000000000e+00,-6.323175788440479894e-02,-5.544381073765489859e-02,-1.782274367486673672e-01,8.705676157770926571e-02,8.705767466132330323e-02,1.194042452468463411e-01,4.325485401389031069e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.089999999999999858e+01,4.058968825664512059e-02,-2.010836265037265272e-02,6.166520752595219257e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.990418658873804092e-01,5.241753910214942691e-02,2.235778246272617648e-02,1.943109940164718663e-01,1.943098217534899030e-01,-9.955209114131829962e-02,-8.263372227352624305e-04,0.000000000000000000e+00,-9.524919053331777630e-02,-6.969876122552387532e-02,-1.854316681378697096e-01,9.417821208924391507e-02,9.417786467987088184e-02,1.611275605190389260e-01,3.169470800335796846e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.095000000000000284e+01,4.455859845737517033e-02,-2.964783983165772061e-02,6.287125627923961790e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.776726636992258301e-01,7.494577479051692248e-02,2.454673248074178832e-02,2.100800734657186364e-01,2.100805312574119954e-01,-4.688981724147512492e-02,-1.025239235404641581e-03,0.000000000000000000e+00,-1.111361791632668877e-01,-1.016975515571702099e-01,-1.860817046655747209e-01,1.099832905168181135e-01,1.099833724104302829e-01,1.731305446927724201e-01,-4.511877651136785516e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.100000000000000000e+01,4.403342818792411323e-02,-9.724604123698347979e-03,6.417709651345202548e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.312662830636091071e-01,6.743092047869102268e-02,2.919942862918214338e-02,1.945728485280495412e-01,1.945731074181399900e-01,-2.446917338306582243e-02,-1.164170972444589442e-03,0.000000000000000000e+00,-1.040699142647294462e-01,-1.398923851113846872e-01,-2.054442248937639048e-01,1.366839786321843164e-01,1.366834862287968633e-01,1.497144214401278373e-01,-1.436390642751672695e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.104999999999999716e+01,3.111133706156488446e-02,2.045196035585722036e-02,6.535156298037679834e-01,0.000000000000000000e+00,9.399999999999999467e-01,0.000000000000000000e+00,2.016127618685325529e-01,4.373928942566996519e-02,3.096415476427826635e-02,1.907424864960812483e-01,1.907430900597778534e-01,-4.700053104286310533e-03,-1.277610968408034739e-03,0.000000000000000000e+00,-8.698347263735543844e-02,-1.001312026339687966e-01,-2.108954547051325457e-01,1.090355455642507410e-01,1.090361107347946473e-01,1.029788090876560258e-01,-1.121495346757465971e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
