SensorIndex_1,AccelX_1,AccelY_1,AccelZ_1,GyroX_1,GyroY_1,GyroZ_1,MagX_1,MagY_1,MagZ_1,Quat1_1,Quat2_1,Quat3_1,Quat4_1,Sampletime_1,Package_1,SensorIndex_2,AccelX_2,AccelY_2,AccelZ_2,GyroX_2,GyroY_2,GyroZ_2,MagX_2,MagY_2,MagZ_2,Quat1_2,Quat2_2,Quat3_2,Quat4_2,Sampletime_2,Package_2
0,3.359999895095825,5.730000019073486,-5.059999942779541,-5.5,12.1875,-11.0625,-20,-43.875,-0.1875,-0.5197159647941589,-0.7968775033950806,0.298523873090744,0.0759279727935791,2866,1292,1,0.10000000149011612,5.099999904632568,6.039999961853027,-178.65625,29.84375,-25.78125,-11.5625,-10.25,-42.25,-0.7899834513664246,-0.23626869916915894,0.047424640506505966,0.5637856125831604,14020,1292
0,3.25,5.510000228881836,-5.110000133514404,-8,12.5,-11.6875,-20,-43.875,-0.1875,-0.5204472541809082,-0.7969367504119873,0.2971194088459015,0.07580573111772537,2872,1293,1,0.009999999776482582,4.309999942779541,6.570000171661377,-175,29.75,-29.5625,-11.5625,-10.25,-42.25,-0.7921096086502075,-0.22607289254665375,0.03649881109595299,0.5657925605773926,14028,1293
0,3.009999990463257,5.170000076293945,-5.019999980926514,-10.75,11.875,-12.375,-17.6875,-45,-1.5,-0.521426260471344,-0.7968184351921082,0.2957169711589813,0.07580608874559402,2882,1294,1,-0.3499999940395355,3.950000047683716,6.760000228881836,-169.6875,25.4375,-28.4375,-12.25,-9.1875,-43.0625,-0.7939842939376831,-0.21599741280078888,0.0261223204433918,0.5676721930503845,14038,1294
0,2.2300000190734863,4.739999771118164,-5.090000152587891,-11.6875,2.75,-16.0625,-17.6875,-45,-1.5,-0.5223472118377686,-0.7967046499252319,0.29431623220443726,0.0761120542883873,2896,1295,1,-1.090000033378601,3.6600000858306885,7,-158.4375,14.5,-18.8125,-12.25,-9.1875,-43.0625,-0.7959085702896118,-0.20587420463562012,0.016479702666401863,0.5690990686416626,14050,1295
0,2.25,4.699999809265137,-4.920000076293945,-11.5,-6.875,-19.625,-17.6875,-45,-1.5,-0.5230699777603149,-0.7966288328170776,0.2930290400981903,0.07690410315990448,2906,1296,1,-0.6000000238418579,3.450000047683716,6.699999809265137,-148.875,12.0625,-9.3125,-12.25,-9.1875,-43.0625,-0.79767906665802,-0.19592545926570892,0.007507423870265484,0.5703200697898865,14060,1296
0,2.1500000953674316,4.900000095367432,-4.429999828338623,-11.9375,-9.75,-21.03125,-17.6875,-45,-1.5,-0.5235511064529419,-0.7965569496154785,0.29192644357681274,0.07855097204446793,2916,1297,1,-0.5799999833106995,3.5299999713897705,6.5,-148.09375,10.84375,-5.78125,-12.25,-9.1875,-43.0625,-0.7996528744697571,-0.18645545840263367,-0.0006103288615122437,0.57077956199646,14070,1297
0,2.2100000381469727,5.130000114440918,-4.590000152587891,-12.375,-12.625,-22.4375,-17.6875,-45,-1.5,-0.5239370465278625,-0.7964649200439453,0.2908998131752014,0.08069021254777908,2922,1298,1,0.20999999344348907,3.6600000858306885,6.860000133514404,-147.3125,9.625,-2.25,-12.25,-9.1875,-43.0625,-0.8017956018447876,-0.17699682712554932,-0.00842260755598545,0.5707232356071472,14078,1298
0,2.75,5.389999866485596,-4.269999980926514,-13.375,-14.8125,-24.4375,-18.75,-36.1875,-1.0625,-0.5242905020713806,-0.7963845133781433,0.28979411721229553,0.0831296518445015,2932,1299,1,0.2800000011920929,3.8299999237060547,6.730000019073486,-148.125,13.625,9.3125,-11.1875,-2.0625,-43.0625,-0.804375410079956,-0.1676010936498642,-0.016296247020363808,0.5697582960128784,14088,1299
0,3.2200000286102295,5.039999961853027,-4.159999847412109,-17.0625,-4.3125,-25.75,-18.75,-36.1875,-1.0625,-0.52488774061203,-0.7962424755096436,0.2884441316127777,0.08538580685853958,2946,1300,1,0.019999999552965164,3.5299999713897705,6.550000190734863,-147.5,22.6875,34,-11.1875,-2.0625,-43.0625,-0.8074871897697449,-0.15844571590423584,-0.0244138240814209,0.5676824450492859,14100,1300
0,3.1600000858306885,4.78000020980835,-4.070000171661377,-18.5625,4.625,-25.25,-18.75,-36.1875,-1.0625,-0.5257489681243896,-0.7960696220397949,0.28679990768432617,0.08721793442964554,2956,1301,1,-0.9300000071525574,3,5.900000095367432,-149.375,22.125,40.3125,-11.1875,-2.0625,-43.0625,-0.8109800815582275,-0.14953722059726715,-0.0325930118560791,0.5647013783454895,14110,1301
0,2.940000057220459,4.659999847412109,-4.010000228881836,-19.15625,8.5625,-25.75,-18.75,-36.1875,-1.0625,-0.5269169211387634,-0.7958990931510925,0.2847292423248291,0.08850105106830597,2966,1302,1,-1.059999942779541,2.950000047683716,6.210000038146973,-149.09375,22.28125,43.5625,-11.1875,-2.0625,-43.0625,-0.8146376609802246,-0.1405031681060791,-0.04071051999926567,0.5612192153930664,14120,1302
0,2.059999942779541,4.550000190734863,-3.740000009536743,-19.75,12.5,-26.25,-18.75,-36.1875,-1.0625,-0.5283879637718201,-0.7957252264022827,0.28223007917404175,0.08929554373025894,2972,1303,1,-1.1299999952316284,2.490000009536743,6.53000020980835,-148.8125,22.4375,46.8125,-11.1875,-2.0625,-43.0625,-0.8184949159622192,-0.1314719021320343,-0.04876789450645447,0.5571380853652954,14128,1303
0,1.5700000524520874,4.610000133514404,-3.630000114440918,-20.3125,16,-26.625,-17.6875,-44.5,-2.25,-0.5298991203308105,-0.7955811619758606,0.27959778904914856,0.08990341424942017,2982,1304,1,-1.840000033378601,1.7799999713897705,6.570000171661377,-147.0625,25.5,52.4375,-11.1875,4.1875,-42.1875,-0.8223925232887268,-0.1226813793182373,-0.05688509717583656,0.5526155233383179,14138,1304
0,1.3700000047683716,4.550000190734863,-3.680000066757202,-21.9375,10.75,-25.3125,-17.6875,-44.5,-2.25,-0.5314886569976807,-0.795340895652771,0.2770357131958008,0.09057523310184479,2996,1305,1,-1.809999942779541,1.690000057220459,6.460000038146973,-136.3125,10.625,54.5625,-11.1875,4.1875,-42.1875,-0.8262789845466614,-0.11376747488975525,-0.06420782208442688,0.5479027032852173,14150,1305
0,1.2300000190734863,4.460000038146973,-3.6500000953674316,-22.4375,7.875,-25.3125,-17.6875,-44.5,-2.25,-0.533016562461853,-0.7950387597084045,0.27465641498565674,0.09149110317230225,3006,1306,1,-1.3899999856948853,1.8600000143051147,6.449999809265137,-127.5,3.6875,50.8125,-11.1875,4.1875,-42.1875,-0.8299978375434875,-0.1050390675663948,-0.07073810696601868,0.5432002544403076,14160,1306
0,0.949999988079071,4.389999866485596,-2.9600000381469727,-23.1875,6.5625,-24.90625,-17.6875,-44.5,-2.25,-0.534538745880127,-0.79466712474823,0.2723962664604187,0.09258909523487091,3016,1307,1,-2.2300000190734863,1.059999942779541,6.610000133514404,-122.53125,-0.46875,49.84375,-11.1875,4.1875,-42.1875,-0.8333739042282104,-0.0965576022863388,-0.0764160081744194,0.5388182997703552,14170,1307
0,0.9700000286102295,4.260000228881836,-2.9800000190734863,-23.9375,5.25,-24.5,-17.6875,-44.5,-2.25,-0.5360694527626038,-0.794185996055603,0.2703235149383545,0.09393269568681717,3022,1308,1,-1.3600000143051147,0.6000000238418579,6.079999923706055,-117.5625,-4.625,48.875,-11.1875,4.1875,-42.1875,-0.8365488648414612,-0.08837901055812836,-0.08105478435754776,0.5346075892448425,14178,1308
0,1.0099999904632568,4,-3.109999895095825,-26.9375,2.8125,-23.1875,-17,-43,-4,-0.5377711057662964,-0.7935038208961487,0.2684277892112732,0.09539623558521271,3032,1309,1,-0.6299999952316284,0.75,6.099999904632568,-109.6875,-3.25,45.5625,-9.6875,11.75,-42.1875,-0.8394080996513367,-0.08080974221229553,-0.08538732677698135,0.530634343624115,14188,1309
0,1.0800000429153442,3.930000066757202,-2.7799999713897705,-31.5,3.1875,-20.25,-17,-43,-4,-0.539542555809021,-0.7927125096321106,0.2666585147380829,0.09692234545946121,3046,1310,1,-0.8899999856948853,0.75,5.900000095367432,-101.25,18.9375,39.8125,-9.6875,11.75,-42.1875,-0.8418587446212769,-0.07409675419330597,-0.09094247967004776,0.526794970035553,14200,1310
0,0.8700000047683716,4.059999942779541,-2.799999952316284,-32.4375,3.75,-18.4375,-17,-43,-4,-0.5415578484535217,-0.7917376160621643,0.26495012640953064,0.09832634031772614,3056,1311,1,-1.1399999856948853,-0.3499999940395355,6.190000057220459,-97.5625,17.8125,34.25,-9.6875,11.75,-42.1875,-0.844060480594635,-0.06805462390184402,-0.09655822068452835,0.5230745673179626,14210,1311
0,0.5899999737739563,4.199999809265137,-2.1600000858306885,-32.5625,3.1875,-18.0625,-17,-43,-4,-0.5436402559280396,-0.7907106280326843,0.2632446885108948,0.09967043250799179,3065,1312,1,-1.4199999570846558,-0.4399999976158142,5.989999771118164,-93.5,22.5,28.5625,-9.6875,11.75,-42.1875,-0.8459557890892029,-0.06213441491127014,-0.10192973911762238,0.5197196006774902,14220,1312
0,0.49000000953674316,4.210000038146973,-2.0899999141693115,-32.6875,2.625,-17.6875,-17,-43,-4,-0.5457261204719543,-0.7896274328231812,0.26166290044784546,0.10101518034934998,3072,1313,1,-1.25,-0.5899999737739563,6.079999923706055,-89.75,30.3125,23.8125,-9.6875,11.75,-42.1875,-0.8474808931350708,-0.056702177971601486,-0.1074838936328888,0.5167283415794373,14228,1313
0,0.25999999046325684,4.28000020980835,-1.9500000476837158,-32.1875,1.75,-19.1875,-15.5,-43.375,-4.375,-0.5477359890937805,-0.7885835766792297,0.2600128650665283,0.1025402843952179,3082,1314,1,-1.0800000429153442,-0.3100000023841858,6.119999885559082,-84.9375,36.0625,19.375,-7.875,12.875,-40.6875,-0.8486446142196655,-0.0518195703625679,-0.11346593499183655,0.514045238494873,14238,1314
0,0.07999999821186066,3.990000009536743,-1.8899999856948853,-30.9375,-1.25,-21.25,-15.5,-43.375,-4.375,-0.5496712327003479,-0.7875813841819763,0.2583564817905426,0.10406278818845749,3096,1315,1,-1.6299999952316284,-1.309999942779541,5.889999866485596,-75.3125,33.4375,17,-7.875,12.875,-40.6875,-0.8494923114776611,-0.047485630959272385,-0.11962960660457611,0.5116607546806335,14250,1315
0,0.33000001311302185,3.9600000381469727,-1.940000057220459,-30.5625,-2.9375,-21.5,-15.5,-43.375,-4.375,-0.55152827501297,-0.7865808606147766,0.2567206621170044,0.10583776235580444,3106,1316,1,-1.909999966621399,-1.75,5.599999904632568,-65.6875,29.875,15.0625,-7.875,12.875,-40.6875,-0.8501681089401245,-0.0437016561627388,-0.12524552643299103,0.5095271468162537,14260,1316
0,0.49000000953674316,3.6500000953674316,-1.9600000381469727,-29.71875,-2.5625,-21.84375,-15.5,-43.375,-4.375,-0.5532986521720886,-0.78560471534729,0.25513383746147156,0.1076689213514328,3116,1317,1,-1.6699999570846558,-1.7799999713897705,5.78000020980835,-60.5,30.0,15.8125,-7.875,12.875,-40.6875,-0.8507362604141235,-0.04040371626615524,-0.13018296658992767,0.5076098442077637,14270,1317
0,0.47999998927116394,3.680000066757202,-1.7999999523162842,-28.875,-2.1875,-22.1875,-15.5,-43.375,-4.375,-0.5550032258033752,-0.7846829295158386,0.2534838318824768,0.10949915647506714,3122,1318,1,-1.440000057220459,-1.6100000143051147,5.869999885559082,-55.3125,30.125,16.5625,-7.875,12.875,-40.6875,-0.8513111472129822,-0.03790251165628433,-0.13464240729808807,0.5056719779968262,14278,1318
0,-0.019999999552965164,3.6600000858306885,-1.309999942779541,-27.1875,-0.4375,-22.8125,-15.5,-43,-5.5625,-0.5565932989120483,-0.7838938236236572,0.25171518325805664,0.11114776134490967,3132,1319,1,-1.6100000143051147,-1.840000033378601,6.050000190734863,-49.1875,28.0625,16.5,-7.0625,20.375,-40.5625,-0.8518233895301819,-0.03576730564236641,-0.13873563706874847,0.5038551092147827,14288,1319
0,-0.6100000143051147,3.369999885559082,-1.2400000095367432,-22.9375,-3.9375,-21.1875,-15.5,-43,-5.5625,-0.5580629706382751,-0.7831680774688721,0.2500082850456238,0.11273567378520966,3146,1320,1,-1.809999942779541,-1.8700000047683716,5.800000190734863,-34.75,21.75,16.5625,-7.0625,20.375,-40.5625,-0.8523704409599304,-0.03393612429499626,-0.1422143280506134,0.5020837187767029,14300,1320
0,-0.9399999976158142,3.109999895095825,-1.3200000524520874,-20.625,-12.4375,-20.4375,-15.5,-43,-5.5625,-0.5592795014381409,-0.7824907898902893,0.24860256910324097,0.11450489610433578,3156,1321,1,-1.940000057220459,-1.8300000429153442,5.429999828338623,-26.5625,17.875,13.9375,-7.0625,20.375,-40.5625,-0.8528963327407837,-0.03259243071079254,-0.14520111680030823,0.5004220008850098,14310,1321
0,-0.1899999976158142,2.7699999809265137,-1.8899999856948853,-18.875,-17.25,-21.28125,-15.5,-43,-5.5625,-0.5601955652236938,-0.7818201184272766,0.24762623012065887,0.11670232564210892,3166,1322,1,-1.9199999570846558,-2.0799999237060547,5.300000190734863,-18,16.4375,11.3125,-7.0625,20.375,-40.5625,-0.8533422350883484,-0.03155553340911865,-0.1475846916437149,0.49902909994125366,14320,1322
0,0.47999998927116394,3.119999885559082,-1.7599999904632568,-17.125,-22.0625,-22.125,-15.5,-43,-5.5625,-0.5606657862663269,-0.7812455892562866,0.24700787663459778,0.11956719309091568,3172,1323,1,-1.6200000047683716,-2.0799999237060547,5.329999923706055,-10.625,18.0625,10.3125,-7.0625,20.375,-40.5625,-0.8536562919616699,-0.03112860769033432,-0.14953939616680145,0.4979356527328491,14328,1323
0,0.7099999785423279,3.4700000286102295,-1.6799999475479126,-13.875,-24.25,-24.5625,-13.5625,-45.25,-5.0625,-0.5607870817184448,-0.7808783054351807,0.2463971972465515,0.12261876463890076,3182,1324,1,-1.5299999713897705,-1.7599999904632568,5.550000190734863,-2.625,18.875,10.75,-6.75,18.75,-38.1875,-0.8538886308670044,-0.03125024959445,-0.1512463241815567,0.49701324105262756,14338,1324
0,0.41999998688697815,3.5799999237060547,-1.5199999809265137,-10.1875,-15.1875,-24.375,-13.5625,-45.25,-5.0625,-0.5609045028686523,-0.7806277275085449,0.24554069340229034,0.1253643035888672,3196,1325,1,-1.8600000143051147,-1.5700000524520874,5.929999828338623,4.875,15.625,11.6875,-6.75,18.75,-38.1875,-0.8541072010993958,-0.03198171779513359,-0.15270660817623138,0.4961438775062561,14350,1325
0,0.029999999329447746,3.9000000953674316,-1.399999976158142,-7,-12.8125,-23.375,-13.5625,-45.25,-5.0625,-0.5610336065292358,-0.7804543972015381,0.24456720054149628,0.12774622440338135,3206,1326,1,-2.359999895095825,-1.350000023841858,5.840000152587891,12.8125,12.3125,12.1875,-6.75,18.75,-38.1875,-0.8543909788131714,-0.033142898231744766,-0.15356820821762085,0.4953123927116394,14360,1326
0,0.019999999552965164,4.03000020980835,-1.6699999570846558,-5.21875,-11.96875,-22.40625,-13.5625,-45.25,-5.0625,-0.5609838962554932,-0.7804701924324036,0.24353452026844025,0.12982404232025146,3216,1327,1,-2.4700000286102295,-1.2699999809265137,5.909999847412109,16.90625,11.09375,12.375,-6.75,18.75,-38.1875,-0.8547053933143616,-0.03472774848341942,-0.1539250910282135,0.4945499897003174,14370,1327
0,-0.23999999463558197,3.880000114440918,-1.6399999856948853,-3.4375,-11.125,-21.4375,-13.5625,-45.25,-5.0625,-0.5607269406318665,-0.7806354761123657,0.24261343479156494,0.1316521167755127,3222,1328,1,-2.4700000286102295,-1.2100000381469727,5.929999828338623,21,9.875,12.5625,-6.75,18.75,-38.1875,-0.8550379276275635,-0.03686508163809776,-0.15368588268756866,0.49389442801475525,14378,1328
0,-0.6000000238418579,3.5899999141693115,-1.7699999809265137,0.75,-10.9375,-16.8125,-12.75,-45.6875,-5.875,-0.5602465867996216,-0.7808906435966492,0.24206754565238953,0.13317987322807312,3232,1329,1,-2.7300000190734863,-1.5099999904632568,5.769999980926514,35,6.1875,13.6875,-7.5,21.0625,-38.5,-0.8553983569145203,-0.03942828252911568,-0.1530134677886963,0.4932807385921478,14388,1329
0,-0.6399999856948853,3.7899999618530273,-2.190000057220459,9.25,-18.75,-9.9375,-12.75,-45.6875,-5.875,-0.5595031976699829,-0.7812415361404419,0.24187970161437988,0.134581059217453,3246,1330,1,-2.930000066757202,-1.3600000143051147,5.840000152587891,41.5,4.125,12.5,-7.5,21.0625,-38.5,-0.8557589054107666,-0.04241868853569031,-0.1519748717546463,0.4927281439304352,14400,1330
0,-0.5299999713897705,3.930000066757202,-2.5299999713897705,11.625,-22.6875,-7.125,-12.75,-45.6875,-5.875,-0.5583962202072144,-0.7816570997238159,0.24224227666854858,0.13610488176345825,3255,1331,1,-3.049999952316284,-1.2100000381469727,5.78000020980835,48.4375,2.1875,10.5625,-7.5,21.0625,-38.5,-0.8560858964920044,-0.04571569710969925,-0.1505138874053955,0.4923134744167328,14410,1331
0,-0.20999999344348907,4.070000171661377,-2.7899999618530273,12.8125,-24.59375,-5.78125,-12.75,-45.6875,-5.875,-0.5570645928382874,-0.7820999026298523,0.2429795265197754,0.13769450783729553,3266,1332,1,-2.930000066757202,-1.1699999570846558,5.880000114440918,51.59375,1.34375,9.65625,-7.5,21.0625,-38.5,-0.8563188910484314,-0.049438223242759705,-0.1486198455095291,0.49212396144866943,14420,1332
0,0.20000000298023224,4.340000152587891,-2.7799999713897705,14,-26.5,-4.4375,-12.75,-45.6875,-5.875,-0.555549144744873,-0.782541811466217,0.2440827339887619,0.13934506475925446,3272,1333,1,-2.490000009536743,-0.7599999904632568,6.440000057220459,54.75,0.5,8.75,-7.5,21.0625,-38.5,-0.8564382791519165,-0.05352739244699478,-0.1463000625371933,0.49218347668647766,14428,1333
0,0.5299999713897705,5.230000019073486,-3.119999885559082,15.125,-27.3125,-2.625,-11.6875,-46.375,-6.75,-0.5539628863334656,-0.7829700708389282,0.24536480009555817,0.14099320769309998,3282,1334,1,-2.4000000953674316,-0.46000000834465027,6.78000020980835,63.0625,-2.0625,5,-5.6875,19.5625,-40.0625,-0.8564545512199402,-0.05786195024847984,-0.14367830753326416,0.492436945438385,14438,1334
0,0.36000001430511475,5.489999771118164,-2.890000104904175,15.8125,-18.75,2.0625,-11.6875,-46.375,-6.75,-0.5524306893348694,-0.7834494113922119,0.24658270180225372,0.14221230149269104,3295,1335,1,-2.5799999237060547,-0.23999999463558197,6.960000038146973,66.625,-2.625,4.1875,-5.6875,19.5625,-40.0625,-0.8563675880432129,-0.0623767115175724,-0.14086639881134033,0.4928492605686188,14449,1335
0,0.25,5.550000190734863,-3.380000114440918,15.5625,-17.875,5.8125,-11.6875,-46.375,-6.75,-0.5510225296020508,-0.7839314937591553,0.24774040281772614,0.1430046260356903,3305,1336,1,-2.7799999713897705,-0.10999999940395355,6.840000152587891,71.8125,-3.75,3.6875,-5.6875,19.5625,-40.0625,-0.8562054634094238,-0.06713900715112686,-0.1378791183233261,0.4933496415615082,14459,1336
0,0.25999999046325684,5.53000020980835,-3.4700000286102295,15.90625,-18.65625,7.90625,-11.6875,-46.375,-6.75,-0.5496799945831299,-0.7842980027198792,0.2492053508758545,0.14361503720283508,3316,1337,1,-2.740000009536743,0.3499999940395355,7,74.0625,-3.875,3.4375,-5.6875,19.5625,-40.0625,-0.8559645414352417,-0.07220522314310074,-0.13458369672298431,0.4939618706703186,14470,1337
0,-0.2800000011920929,5.5,-3.200000047683716,16.25,-19.4375,10,-11.6875,-46.375,-6.75,-0.5482946634292603,-0.7846295833587646,0.2509227693080902,0.14410816133022308,3322,1338,1,-2.549999952316284,0.5899999737739563,7.159999847412109,76.3125,-4,3.1875,-5.6875,19.5625,-40.0625,-0.8556719422340393,-0.07763854414224625,-0.13110658526420593,0.4945794641971588,14478,1338
0,-0.6000000238418579,5.329999923706055,-3.059999942779541,17.4375,-23.1875,15.3125,-13.5625,-41.5,-4.6875,-0.5468101501464844,-0.7848455905914307,0.2532331049442291,0.1445302516222,3332,1339,1,-2.440000057220459,0.699999988079071,7.150000095367432,81.8125,-1,2.9375,-4.5625,16.25,-40.0625,-0.8552947044372559,-0.08325283974409103,-0.12756483256816864,0.49524450302124023,14488,1339
0,-0.6700000166893005,5.070000171661377,-3.0799999237060547,19.375,-36.5,26.6875,-13.5625,-41.5,-4.6875,-0.5452284216880798,-0.7848530411720276,0.25628727674484253,0.14508093893527985,3345,1340,1,-2.5,0.5299999713897705,6.920000076293945,86.375,1.6875,1.6875,-4.5625,16.25,-40.0625,-0.854844331741333,-0.0891098603606224,-0.12402139604091644,0.49590247869491577,14499,1340
0,-0.3199999928474426,4.989999771118164,-3.430000066757202,19.5625,-42.125,28.5,-13.5625,-41.5,-4.6875,-0.5434576272964478,-0.7847298979759216,0.2599490284919739,0.14587418735027313,3355,1341,1,-2.549999952316284,0.47999998927116394,6.880000114440918,91.625,3.9375,0.9375,-4.5625,16.25,-40.0625,-0.8542383313179016,-0.09545789659023285,-0.12048202753067017,0.4966374337673187,14509,1341
0,0.7400000095367432,5.369999885559082,-3.4000000953674316,19.09375,-41.53125,28.40625,-13.5625,-41.5,-4.6875,-0.5415627360343933,-0.7844816446304321,0.26403701305389404,0.14691101014614105,3366,1342,1,-2.4600000381469727,0.4000000059604645,6.960000038146973,94.03125,3.53125,0.8125,-4.5625,16.25,-40.0625,-0.8534736633300781,-0.10223616659641266,-0.11694596707820892,0.4974476397037506,14520,1342
0,1.090000033378601,5.590000152587891,-3.619999885559082,18.625,-40.9375,28.3125,-13.5625,-41.5,-4.6875,-0.5397911071777344,-0.7841741442680359,0.2680034637451172,0.14788714051246643,3372,1343,1,-2.3499999046325684,0.47999998927116394,6.920000076293945,96.4375,3.125,0.6875,-4.5625,16.25,-40.0625,-0.8526164889335632,-0.10931606590747833,-0.1131003126502037,0.49830058217048645,14528,1343
0,1.2599999904632568,5.71999979019165,-3.630000114440918,16.5,-34.8125,26.8125,-13.1875,-44.5,-4.25,-0.5382120013237,-0.7838802933692932,0.2716084420681,0.14862170815467834,3382,1344,1,-2.140000104904175,0.9700000286102295,7.159999847412109,102.1875,4.5,1.3125,-6,13.75,-40.5625,-0.8516321182250977,-0.11688350141048431,-0.10913195461034775,0.49915051460266113,14538,1344
0,1.190000057220459,5.809999942779541,-3.7899999618530273,9.3125,-19.375,24.8125,-13.1875,-44.5,-4.25,-0.5370643734931946,-0.783531665802002,0.2746663987636566,0.14899125695228577,3395,1345,1,-2.0799999237060547,1.159999966621399,7.090000152587891,111,5.6875,4.875,-6,13.75,-40.5625,-0.850628674030304,-0.12481421232223511,-0.10510028153657913,0.49980613589286804,14549,1345
0,0.699999988079071,5.760000228881836,-3.7699999809265137,6.5,-13.3125,25.8125,-13.1875,-44.5,-4.25,-0.5363039374351501,-0.783124566078186,0.27733755111694336,0.14892244338989258,3405,1346,1,-1.9800000190734863,1.3799999952316284,7.059999942779541,117.0625,5.5,6.5,-6,13.75,-40.5625,-0.8495596051216125,-0.13311944901943207,-0.10077038407325745,0.5003728270530701,14559,1346
0,0.5299999713897705,5.610000133514404,-3.7799999713897705,5.53125,-12.53125,26.1875,-13.1875,-44.5,-4.25,-0.5358830094337463,-0.782645583152771,0.2797211706638336,0.14849697053432465,3416,1347,1,-2.1600000858306885,2.069999933242798,7.050000190734863,122.25,8,8.75,-6,13.75,-40.5625,-0.8484426140785217,-0.14178349077701569,-0.09619060158729553,0.5007892847061157,14570,1347
0,0.46000000834465027,5.5,-4.139999866485596,4.5625,-11.75,26.5625,-13.1875,-44.5,-4.25,-0.5356338024139404,-0.7820888757705688,0.2820378243923187,0.14794626832008362,3422,1348,1,-2.390000104904175,2.5,6.769999980926514,123.75,8.8125,11,-6,13.75,-40.5625,-0.847238302230835,-0.15094159543514252,-0.09143166244029999,0.5010430812835693,14578,1348
0,0.4000000059604645,5.480000019073486,-4.300000190734863,4.125,-13.8125,26.375,-14.6875,-44.1875,-3.0625,-0.5353558659553528,-0.7814571857452393,0.284493625164032,0.14758756756782532,3432,1349,1,-2.4100000858306885,2.630000114440918,6.690000057220459,124.5,9.125,13.6875,-5.25,10.75,-43.375,-0.8460167050361633,-0.16027991473674774,-0.08673182129859924,0.5010426044464111,14588,1349
0,0.800000011920929,5.760000228881836,-4.96999979019165,3.5,-24.5625,23.9375,-14.6875,-44.1875,-3.0625,-0.5349879860877991,-0.7807833552360535,0.2870562970638275,0.14752605557441711,3445,1350,1,-2.299999952316284,2.799999952316284,6.599999904632568,123.125,4.875,15.375,-5.25,10.75,-43.375,-0.8447874784469604,-0.1696166843175888,-0.0819091722369194,0.5008544325828552,14599,1350
0,1.0800000429153442,6.019999980926514,-4.78000020980835,3.75,-29.0625,21.625,-14.6875,-44.1875,-3.0625,-0.5344876050949097,-0.7800332307815552,0.289796382188797,0.1479499638080597,3455,1351,1,-1.7699999809265137,3.059999942779541,6.809999942779541,121.625,0.0625,17.25,-5.25,10.75,-43.375,-0.8436114192008972,-0.17870745062828064,-0.07684175670146942,0.5004785060882568,14609,1351
0,1.2100000381469727,6.360000133514404,-4.429999828338623,3.9375,-29.375,19.375,-14.6875,-44.1875,-3.0625,-0.5337488651275635,-0.7793526649475098,0.2925395369529724,0.1488027125597,3466,1352,1,-1.5199999809265137,3.299999952316284,7.010000228881836,122.1875,-4.8125,20.5625,-5.25,10.75,-43.375,-0.8424646258354187,-0.18749919533729553,-0.07141082733869553,0.4999978542327881,14620,1352
0,1.5399999618530273,6.619999885559082,-4.420000076293945,4.125,-29.6875,17.125,-14.6875,-44.1875,-3.0625,-0.5329707860946655,-0.7787038087844849,0.2951115369796753,0.14990566670894623,3472,1353,1,-1.3899999856948853,3.5899999141693115,7.059999942779541,122.375,-12.8125,24.125,-5.25,10.75,-43.375,-0.8413752913475037,-0.19610728323459625,-0.06555219739675522,0.4993319809436798,14628,1353
0,2.059999942779541,6.789999961853027,-4.409999847412109,4,-27.25,12.125,-14.6875,-44.875,-2.5625,-0.5327064394950867,-0.7792845964431763,0.2944289445877075,0.14916756749153137,3482,1354,1,-1.4700000286102295,3.8299999237060547,7.070000171661377,122.5,-23.25,27.8125,-5.6875,5.5625,-42.5625,-0.840399444103241,-0.20434725284576416,-0.059082478284835815,0.49847790598869324,14638,1354
0,2.009999990463257,6.800000190734863,-4.309999942779541,1.6875,-13.125,0.5625,-14.6875,-44.875,-2.5625,-0.5319904088973999,-0.7790034413337708,0.29590287804603577,0.15027081966400146,3495,1355,1,-1.5099999904632568,3.9800000190734863,7.300000190734863,125.125,-29.9375,31.625,-5.6875,5.5625,-42.5625,-0.8394991159439087,-0.21222469210624695,-0.05182018131017685,0.4975103437900543,14649,1355
0,2.049999952316284,6.619999885559082,-5.239999771118164,-0.25,-3.8125,-2.5,-14.6875,-44.875,-2.5625,-0.5315495729446411,-0.778922438621521,0.2965056598186493,0.15106041729450226,3505,1356,1,-1.559999942779541,4.070000171661377,7.21999979019165,129.8125,-37.75,35.375,-5.6875,5.5625,-42.5625,-0.8386631608009338,-0.21996521949768066,-0.04382215067744255,0.4963255226612091,14659,1356
0,2.049999952316284,6.389999866485596,-5.460000038146973,-0.25,-1.125,-3.375,-14.6875,-44.875,-2.5625,-0.5313791036605835,-0.7789410352706909,0.2965737581253052,0.15143023431301117,3516,1357,1,-1.7599999904632568,4.210000038146973,7.239999771118164,134.625,-50.1875,37.0625,-5.6875,5.5625,-42.5625,-0.8378400206565857,-0.22766396403312683,-0.03503461554646492,0.49494022130966187,14670,1357
0,2.2200000286102295,7.03000020980835,-5.579999923706055,-0.25,1.5625,-4.25,-14.6875,-44.875,-2.5625,-0.5313764214515686,-0.7790591716766357,0.2962060570716858,0.15155154466629028,3522,1358,1,-1.7699999809265137,4.21999979019165,7.860000133514404,141.75,-57.1875,39.5,-5.6875,5.5625,-42.5625,-0.8368610143661499,-0.23523174226284027,-0.02514672465622425,0.49365705251693726,14678,1358
